1, 0.20, 0.42, 2.49, -4.36, 4.61, 0.22, -2.24, 0
2, -3.73, 1.69, -0.39, 0.22, -2.24, -3.36, 3.01, 0
3, 0.20, 0.42, 2.49, -4.36, 4.61, 0.22, -2.24, 0
4, -3.73, 1.69, -0.39, 0.22, -2.24, -3.36, 3.01, 0
5, 0.20, 0.42, 2.49, -4.36, 4.61, 0.22, -2.24, 1
6, -3.73, 1.69, -0.39, 0.22, -2.24, -3.36, 3.01, 1
7, 0.20, 0.42, 2.49, -4.36, 4.61, 0.22, -2.24, 1
8, -3.73, 1.69, -0.39, 0.22, -2.24, -3.36, 3.01, 1
